synthetic_image_path,synthetic_label_path,output_image_hash,output_label_hash,base_image_path,base_image_hash,base_source_group_id,pasted_object_count,retained_base_object_count,class_ids_present,total_object_count,image_width,image_height,per_image_seed,generator_configuration_hash,object_bank_identity,active_real_split_identity,jpeg_quality,generation_status
datasets/processed/aquarium/synthetic/v1/images/synthetic-000327-c732d8b9afbf.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000327-c732d8b9afbf.txt,91cfcf58d093dac1476f6327dccdb75109428610dec3f81b13f40bd4d36554b7,109a91466ae78c143b526cb789fb80baa82db9ea06587bb372d4a711704278aa,datasets/raw/aquarium/export/valid/images/IMG_2288_jpeg_jpg.rf.18da58173e72084ebd73149bc8914ec1.jpg,a86bfc982dedc346e8e8ec9df980e581fc2247ab4a8befa9f9db35cda1a5c9b1,penguin-capture-2282-2354,1,1,0;3,2,768,1024,11250059833802518961,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000328-8c03aa77ae04.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000328-8c03aa77ae04.txt,73e9bc71073c0df9ff1f9bc21d127080ae9d47a400f85e86d76cd95c9e4d28ab,9a960c4842fbb0a7abf360b2b5ff928b99505abe74e0dc15e8564646a6b7aaef,datasets/raw/aquarium/export/train/images/IMG_2420_jpeg_jpg.rf.2c9b62657f067185cfd553339210ae48.jpg,4da836f7225d58de3567e2006fcded77dfda47e3a7d987ac1058c8469598a285,reviewed-scene-large-blue-shark-ray,2,21,0;4,23,768,1024,12996336455371608840,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000329-835a73c001d5.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000329-835a73c001d5.txt,a282ffcea951aea5c8ba18c32c6d6cf34783df96d748a7c044f4297f64b12bb9,47533aaef566f99046305421a18084e55de34ccc12fb4309687e314469c3b9d8,datasets/raw/aquarium/export/train/images/IMG_2564_jpeg_jpg.rf.9408f71747791414c81ea69f05c758f4.jpg,5af474c89f77768752960546fbae096833cd02e1e560c5a23ba81924118ba3b1,reviewed-scene-large-blue-shark-ray,1,6,0;4;6,7,768,1024,17183259297688384443,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000330-41a777698efb.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000330-41a777698efb.txt,0536ec0779f16990fb354f2a7c5ea965411c064668fb770f209e3adb897ae33a,2c1aefbb95399dec68c0e830fba739b026c1b4e0ded52ecaa65ac7bbd41ed847,datasets/raw/aquarium/export/train/images/IMG_2362_jpeg_jpg.rf.a1ac6ab5801ffa496d0fbd6038ebf034.jpg,6e345e98bb98280cc7c47bd5a86ba287ff5e320e54be7f2dc8290bd9f0d00d65,reviewed-scene-dark-rock-starfish,2,3,0;4,5,768,1024,2603726683351439995,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000331-2126428895da.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000331-2126428895da.txt,91c37a2554127fdf7b5370572a5c6db3740901d1f006097a3a6b93bbd7cffe23,2e189bb032c00bfde5d052b58b43a088d93b332d97c42b00e434667766c8747a,datasets/raw/aquarium/export/train/images/IMG_2595_jpeg_jpg.rf.1c8b482b1ad0ca6648e61b694ed4ee83.jpg,c01d6dfa7d65371a8f09bad99590a058461dbb4971c6231bf1dfb336cb645fb8,reviewed-scene-large-blue-shark-ray,3,5,0;1;5;6,8,768,1024,12241302068887473179,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,94,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000332-9cbeb5552622.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000332-9cbeb5552622.txt,1a9c89c11f2863f587d55168751bbb307fff278abc4024e983ff14a29632d978,cf67b14d28968ef5bbee19727c152b7603cc51e37d98283884526e1593dfb103,datasets/raw/aquarium/export/train/images/IMG_8520_jpg.rf.68bab0b4a111aa5bdad529f65b21edfd.jpg,09ca6a68ea2a2bd82d60a53f24df38d2ae0a580ebac6397eea38f19aa8c43c78,source-0059,2,1,0;2,3,1024,768,3514839316350311978,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000333-d410d09542a0.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000333-d410d09542a0.txt,6cfbec59e9b1db802ac5ee39b4ea4adf05f1f0cb09d9f4c6807de68f0c9cfd96,be967bea06f1693ea729b6f7d42c2f8a93488487f2ad708b5cadb879159eb784,datasets/raw/aquarium/export/train/images/IMG_2587_jpeg_jpg.rf.c0f1bbe427c9f29eaf89fed6f6d03471.jpg,e0feed2781c5c2ee2cea688da6f5afac7d9e846eebbde2c0825460583ccd9007,reviewed-scene-large-blue-shark-ray,1,3,2;6,4,768,1024,1867242091986472459,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,90,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000334-deb1db2dc7fd.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000334-deb1db2dc7fd.txt,4decb889ebbe39d0766315b3991339abb2ab010515fbf82a1730d9d4c9bb83ea,574c72694c301ff62cc6bec3df69013bf91c384b074236b49bded8efe43f92e4,datasets/raw/aquarium/export/valid/images/IMG_2557_jpeg_jpg.rf.c98bb87f28e97a9f1a61826262880e40.jpg,da047bc9d8437523dea35c1b5fd38af520dfa0a45eac450acb79b16bb400812b,reviewed-scene-small-planted-ray,2,1,0;4;6,3,768,1024,17565434780035735945,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000335-9c0127f988f5.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000335-9c0127f988f5.txt,a5843ddc7d11da9588a0dea407316b085efcb05ab602524538202d2207d16cc7,c136c2ee4a002a1ef19fe893bdf7db8e151af9db26974cc9eccf5996a17428ea,datasets/raw/aquarium/export/valid/images/IMG_8530_jpg.rf.a4abb3dc30e6984d6dd52f96b9f654f9.jpg,6adcd276d47d3a4737df34e1b51d270c1b91ccb3195a65d3b41de82dcd7e50d5,reviewed-scene-rocky-penguin,2,4,0;3,6,1024,768,16777355334223697079,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000336-6eb03d9cd6b6.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000336-6eb03d9cd6b6.txt,831963f5285d94a503e75e3f9335d9ab034a2d340b935145697da73e4ffb7713,4b1715d703164ce67d42ae2fd61e6dac86e4eb3a8c6984efa2eb5bce0b1d0642,datasets/raw/aquarium/export/train/images/IMG_8550_jpg.rf.7f9f25d5d968b77bc0664fb82fc9a9c9.jpg,03490a123929c6653393b03e616ed217e61d130a6866cfa846544bf71163e101,source-0066,3,1,0;6,4,1024,768,14234541041158851800,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000337-e59335e2950a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000337-e59335e2950a.txt,ba148e6119a32be84ae52f3427f4edbd5bbd32c724a6206a24cada1fcc56f9d0,7b2d1a0a56b0ed1381c8fa5eec821ff598f76c2d105780f7c9232c571e9e82f1,datasets/raw/aquarium/export/valid/images/IMG_8578_MOV-0_jpg.rf.259d80c0d67e3e88f2d04cd17df7f6a9.jpg,431eb35681fd8d11ee2600346b8ec9578e00fd50f94cfcbd7d41d66b7935f3ef,source-0075,1,1,4,2,1024,576,8965954903830213553,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000338-73c7e6db60d5.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000338-73c7e6db60d5.txt,a518988c56a771dbfb6ad58297088fb262bcee72aea0528a03ada113def3b84c,4fafd9872d9290642147a7fdb84a89c0060f1f8f2097d698de06a7362700bae5,datasets/raw/aquarium/export/train/images/IMG_2571_jpeg_jpg.rf.d26821c850b04ab5dc79a9b1fdcbea2b.jpg,40b33d818856efb707ec9eeb44dc4a232ce13c031aa8a0298aab0f60586257aa,reviewed-scene-large-blue-shark-ray,2,3,0;6,5,768,1024,11124974620969370741,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000339-67860c17cd66.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000339-67860c17cd66.txt,04e547ad481e25e6f1504ac5dc7dae34ea880db29e6119567ac9e06bdd131f5e,ba6313accd829270b1aaa03811917d21f04fdc3e0c3dc81e85098ee3e403c6d3,datasets/raw/aquarium/export/train/images/IMG_2443_jpeg_jpg.rf.fbca75ce6c1f6f9a3ebaa0dc2dc58d3a.jpg,bd83bb5d3d30296a400360da16f73f36493cc61f841e02d8d9da347e0fee0c5b,reviewed-scene-large-blue-shark-ray,1,5,0;4,6,768,1024,14129869291279359608,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000340-bf0f48a24176.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000340-bf0f48a24176.txt,1d7c92f2a6c5dd28c070beab44a7afbab238de8b7fa8440d131d7cef30db996a,a8c228f2abbf0c7ed694946cb5e2b75f0a3b9dec754339f3c864abf1482393af,datasets/raw/aquarium/export/train/images/IMG_8344_jpg.rf.e4fd2a221aa52c4bed4676b3df3faf62.jpg,e4793c10c11f5221beebfb35420ec8ab59962ec101777a208eed5450dbed33f3,reviewed-scene-freshwater-root-rock,2,7,0;1,9,1024,768,4678588834554279975,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000341-fcdcb2c783c6.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000341-fcdcb2c783c6.txt,883aa241afd1b807f9b125689571bef6e6aa6366d584f722026297ba463a2dbd,7afbe8ba5cb2f269ebc3c2eba9817cbbaf6ff37132e56eaa69ffbf2565875c79,datasets/raw/aquarium/export/train/images/IMG_8551_MOV-4_jpg.rf.f3784ce90069a27a41d01dbc9f7d53cb.jpg,6bdac8f40df92f82a11ea5e239e927cf453a2fa339a1b38187f3f8df86b3d762,source-0067,3,16,0;4,19,576,1024,3910470480900484594,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000342-99bd9e7e840a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000342-99bd9e7e840a.txt,30b53257e77aa8119302e3267afa23f2602a25d0983a1a9ea39acc23e00a843e,5fde2a9f1300c4d8cc1bacf1e5a3f653cfd316ce2346b4300608312bba7a79d9,datasets/raw/aquarium/export/train/images/IMG_8468_jpg.rf.6a748d130991418e3da8737f17ba5e73.jpg,136e472468bf5dd239835788df5dcbb15348399e270eeaec9cb26f1f3d03f63d,source-0049,2,3,0,5,1024,768,7781793453198390181,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000343-d6ec2edb5982.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000343-d6ec2edb5982.txt,22a96194795e117d0790a9bd67e4cee2a50b966c1d00658fbae6940ddff3b22a,ae836b352d8bf28cf61ef66b3f6766ad896a847bc0356e3c909479952103fd68,datasets/raw/aquarium/export/train/images/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.jpg,5761552923f42d76bf2fd255d66313f226fb14d235c7da0311361923d6e3a3dd,reviewed-scene-large-blue-shark-ray,3,18,0;4,21,768,1024,15606923640999108415,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000344-683b6454aafe.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000344-683b6454aafe.txt,0e30b0c03442da3966f33ba5994cec02784facaff338f3e9319331d4e8fcaa70,db696231b6aa116d72259d903d006c1b49c80c44df40a957d770923a6a969b45,datasets/raw/aquarium/export/valid/images/IMG_2342_jpeg_jpg.rf.f36e481b4e01c2e76e0b27e494682873.jpg,bd8dab1fbd4b73345f2b9ae3d4fefe504a53f319309c45124000cf7c650c669f,penguin-capture-2282-2354,1,7,0;2,8,768,1024,5558887295075451810,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000345-feb3fc1cad02.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000345-feb3fc1cad02.txt,839f5916de3b1417c77c492d9d6974c267e6788b2a36cd3d3f0788e92e2a6574,ff38df59920b92218cfdc0bbba2d592e49b624a1effd05cdac4f9b07f9737746,datasets/raw/aquarium/export/valid/images/IMG_2323_jpeg_jpg.rf.035c5370cfa9efce40a515ce4ec72179.jpg,449d76b624f5c83b99c6d46c128deecfcff253fc9a261b0ef230f2ae1f541211,penguin-capture-2282-2354,2,3,0;1;2,5,768,1024,3161665141006545591,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000346-ce80c7604b37.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000346-ce80c7604b37.txt,fbe4004b58e92f43982a2b4a51ed05c89e936f4b9f04d13a180033b187f995c8,b3e33777f293a65f5dc16bdb04737de8a9ae13c39c8b1122ddfa24c0e0873b55,datasets/raw/aquarium/export/train/images/IMG_2554_jpeg_jpg.rf.1ac30f27b030d31a31ec6b2ecdcb9025.jpg,293320093fc1ed7547cf91dae966c4cee4675699322efbaacdafe89aecfc88cd,reviewed-scene-small-planted-ray,1,1,0;6,2,768,1024,15874124182625808014,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000347-d4ff9e4e2ed2.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000347-d4ff9e4e2ed2.txt,e055f96ccc2c518bb4957f5e1efe530733077022dffbf991946b455df4932f54,16ff300df98441b99cdfc79fa3f9080307b98302c83db9b04c3c6e1884abeacb,datasets/raw/aquarium/export/train/images/IMG_8342_jpg.rf.783d618ba66fc9dd9d32656e6d5019ab.jpg,01dad4adb2078686a5a1029e693082412094dc5f5140deb5618651e7839946ec,reviewed-scene-freshwater-root-rock,3,3,0;6,6,1024,768,1168199660073059083,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000348-0f17dff22ce1.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000348-0f17dff22ce1.txt,812666b808085547e3f090e37486a5e7cfdd9bae2678a9089fe54b26e5ff925f,bb1868bf79dbca97a44ebe7f410f01a2b882896764da1d81f49140c4f4cd5ad0,datasets/raw/aquarium/export/valid/images/IMG_2345_jpeg_jpg.rf.1c32346981ba9d501078eb82f2c63555.jpg,8d47ccc082ea902f975fb3dd8be5ed33a477f20e9de5212f9730cd4c8bf6713d,penguin-capture-2282-2354,2,5,0;1;2,7,768,1024,3191225340362860964,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,90,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000349-fee36aa3e123.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000349-fee36aa3e123.txt,77afbb5815144055a641bbeec0b0922187ed862b0946f40a746e48002c4ce462,cb147919694873d6326256d016be4c8ede3d6f19f62e41d66a2a13528801b7ad,datasets/raw/aquarium/export/train/images/IMG_2415_jpeg_jpg.rf.ebf0f6afed62125f3a07b177ff1eb41b.jpg,645b2249fed3477b3ab5a01b638ca73ee92cdc58bc22cf40c28d48cc09ae4e78,reviewed-scene-large-blue-shark-ray,2,16,0,18,768,1024,3005445509132070900,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000350-d3db4e4ee9ac.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000350-d3db4e4ee9ac.txt,c68d90b5bd12ae49b410dc49a14297058f80326d815ae0c6e0ea41a4e7fe1b76,392f6c738936cd79021ade421e219744da08f81af2752c29ed97e8bf0cd1a839,datasets/raw/aquarium/export/test/images/IMG_2448_jpeg_jpg.rf.28ce79dab47ad525751d5407be09bc3d.jpg,fe3a935417a7c0aa7266b6ff86c8c25da3621f4c75908d14bd67e2f55e8bef8d,reviewed-scene-large-blue-shark-ray,2,15,0;2;4,17,768,1024,6929993155067787293,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,96,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000351-06fbe9153779.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000351-06fbe9153779.txt,0f1b5b60148892fa543ce2148b6b8a0d14c0e9a4be1a0573a219f3bc429c16de,06321250641baf959972bd8c68b71c1e8948169965c5d0cf631947deaad5a2a4,datasets/raw/aquarium/export/train/images/IMG_2293_jpeg_jpg.rf.0a25194b094d64e91068eaa7fcaf4feb.jpg,78c202239dc535f046f0240532adcb109f3ddae4af986f0935233e23b82c7cfb,penguin-capture-2282-2354,3,1,0;3,4,768,1024,746921673506444884,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000352-aeb85eb6da81.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000352-aeb85eb6da81.txt,c10bfe6641a0609d33ed327204509a2289f50e29d9e3430884d5a6afb14249f6,dcd2b91beec866f7a394acb0f621a241790f0a7fe75e8c817e2f364f1251c1dd,datasets/raw/aquarium/export/train/images/IMG_2483_jpeg_jpg.rf.4cce5bab03a29d47dde28e0ffa71a3a0.jpg,26df97bb5114eb95f9191dbbda1b27312b1395447c0a6530292aabe446b2af2f,reviewed-scene-orange-jellyfish,3,10,0;1,13,768,1024,8966459918003768418,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000353-53b5d4e9fe5b.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000353-53b5d4e9fe5b.txt,edcd2cbac0e06c504431bc97a758f580f362675b1d1647a292f74274f5a90b33,bade996c9410572bb7da089b3d2243aeefead1b819d5a7e7a51b336f28aa1038,datasets/raw/aquarium/export/train/images/IMG_2600_jpeg_jpg.rf.a21b557f64e4a16ae3678de9aef1923a.jpg,215154b055a18e9b038a386f28b6abdb70a3ccf36018cfd573ba98663fb7df3e,reviewed-scene-large-blue-shark-ray,2,25,0;2;4;6,27,768,1024,7978642576024220142,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000354-fd595741ee52.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000354-fd595741ee52.txt,a7a1206751d24cfbf004f5cf7afcdae43ab177e407e6963943cc60897b44c318,d6b7eb7529e0c0e9c436ee3096da8f6e7d107b16a12b017463fedb75b72371f4,datasets/raw/aquarium/export/train/images/IMG_8517_MOV-5_jpg.rf.62a10beba8fe770a302dec33a3188215.jpg,4097cc2bd592a5b256c8c54862b2182c7f2347a04c9ceeacaa27d3144a4caf72,source-0058,3,6,0;3;6,9,1024,576,6284877211114998996,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,94,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000355-8e781a52f249.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000355-8e781a52f249.txt,f4ff2cd0b5ac3fd6a9c28b724ae40cb135a2ce20bfe2395c41de7600c8dd8b8e,6a72e4f060c71dbe0166b7a54d7fb6b9c68260b5d7ba3a136f98b515f5dd62ee,datasets/raw/aquarium/export/test/images/IMG_2371_jpeg_jpg.rf.54505f60b6706da151c164188c305849.jpg,36d235de6aadb292f5f563b3339aade175d3e3f3ab1abd4cf180ee21c29b5fc3,reviewed-scene-dark-rock-starfish,2,4,0,6,768,1024,7552502381050019633,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000356-b2e68af9962a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000356-b2e68af9962a.txt,16efe35ce51fa9040e44ac77ce070fb1fd096114ba4369c4c7eb34979056ffe9,1bf8cbd9930525ce5ad0013dbc689345e39edf2801152508e04e0cff3f63cc1b,datasets/raw/aquarium/export/train/images/IMG_2537_jpeg_jpg.rf.2b9143514d53e64f7a1dd5504ded197a.jpg,0d1d3c44a0011cd0fc7d6dc540e3b44740bb17e483e0e6a61a552a90bf0c372b,reviewed-scene-dark-rock-starfish,3,2,0;4;5,5,768,1024,450105201575435958,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000357-e3a1dc3c3239.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000357-e3a1dc3c3239.txt,ba90f817f7212842153c348e43983b2877d54998e71cc849faa5b44f4febe979,866313200d97dd11e88e79c13d71bc9d25c048ab1cdbed600d05bc5a369dd144,datasets/raw/aquarium/export/train/images/IMG_2338_jpeg_jpg.rf.e7ed2b02a8b79ecfbf78d943ab27d48c.jpg,b9a56f12fa2e94da2a9c0cd1d6c97a4ae306f1e2ff772f17d4f32f844b8a9fc5,penguin-capture-2282-2354,1,2,1;2,3,768,1024,4162984003177991799,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
